variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,24,perturb_0.25sigma,-0.4275898039340973,0.006327779497951269,5,,,,,,42
verified_screening,24,perturb_0.5sigma,-0.4850572347640991,0.006097234319895506,5,,,,,,42
verified_screening,24,perturb_1sigma,-0.6570307016372681,0.0053207287564873695,5,,,,,,42
verified_screening,24,perturb_2sigma,-0.3594803810119629,0.011759179644286633,5,,,,,,42
verified_screening,25,supervised,-0.116958849132061,0.023978129494935274,5,,,,,,42
verified_screening,25,actor,-0.116958849132061,0.023978129494935274,5,,,,,,42
verified_screening,25,zero,-0.28547918796539307,0.024624954676255584,5,,,,,,42
verified_screening,25,random,-0.2539273798465729,0.0219565334264189,5,,,,,,42
verified_screening,25,shuffled,-0.18608957529067993,0.025421777740120888,5,,,,,,42
verified_screening,25,perturb_0.25sigma,-0.1402968466281891,0.02433854271657765,5,,,,,,42
verified_screening,25,perturb_0.5sigma,-0.14305248856544495,0.023416590644046664,5,,,,,,42
verified_screening,25,perturb_1sigma,-0.05552004277706146,0.02706896560266614,5,,,,,,42
verified_screening,25,perturb_2sigma,-0.18291428685188293,0.019722944125533104,5,,,,,,42
verified_screening,26,supervised,-0.248337522149086,0.020078737754374743,5,,,,,,42
verified_screening,26,actor,-0.248337522149086,0.020078737754374743,5,,,,,,42
verified_screening,26,zero,-0.327078640460968,0.02013103337958455,5,,,,,,42
verified_screening,26,random,-0.2213684469461441,0.016309737460687757,5,,,,,,42
verified_screening,26,shuffled,-0.2942759692668915,0.020179315470159054,5,,,,,,42
verified_screening,26,perturb_0.25sigma,-0.2547221779823303,0.020259873708710074,5,,,,,,42
verified_screening,26,perturb_0.5sigma,-0.18266691267490387,0.01896226918324828,5,,,,,,42
verified_screening,26,perturb_1sigma,-0.09925583750009537,0.018067796248942614,5,,,,,,42
verified_screening,26,perturb_2sigma,-0.11587478220462799,0.017035900615155697,5,,,,,,42
verified_screening,27,supervised,-0.34613680839538574,0.015050690621137619,5,,,,,,42
verified_screening,27,actor,-0.34613680839538574,0.015050690621137619,5,,,,,,42
verified_screening,27,zero,-0.3686900734901428,0.01475538033992052,5,,,,,,42
verified_screening,27,random,-0.2872779965400696,0.00996559951454401,5,,,,,,42
verified_screening,27,shuffled,-0.3751581311225891,0.014449936803430319,5,,,,,,42
