variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
full_cycle0,8,perturb_0.25sigma,-0.2622695565223694,0.004745848476886749,5,,,,,,42
full_cycle0,8,perturb_0.5sigma,-0.18695060908794403,0.005307110026478767,5,,,,,,42
full_cycle0,8,perturb_1sigma,-0.2185317873954773,0.0050926473923027515,5,,,,,,42
full_cycle0,8,perturb_2sigma,-0.24327710270881653,0.003473733551800251,5,,,,,,42
full_cycle0,9,supervised,-0.2525258958339691,0.003223648527637124,5,,,,,,42
full_cycle0,9,actor,-0.24345654249191284,0.003214852185919881,5,,,,,,42
full_cycle0,9,zero,-0.15252427756786346,0.0037130978889763355,5,,,,,,42
full_cycle0,9,random,-0.2487269639968872,0.0030939937569200993,5,,,,,,42
full_cycle0,9,shuffled,-0.020677749067544937,0.004524424206465483,5,,,,,,42
full_cycle0,9,perturb_0.25sigma,-0.24384945631027222,0.0032721287570893764,5,,,,,,42
full_cycle0,9,perturb_0.5sigma,-0.30099356174468994,0.002657974837347865,5,,,,,,42
full_cycle0,9,perturb_1sigma,-0.21095213294029236,0.0033936798572540283,5,,,,,,42
full_cycle0,9,perturb_2sigma,-0.1171533465385437,0.003683288348838687,5,,,,,,42
full_cycle0,10,supervised,-0.14170891046524048,0.0024492258380632848,5,,,,,,42
full_cycle0,10,actor,-0.18134474754333496,0.0025945807865355164,5,,,,,,42
full_cycle0,10,zero,-0.12057910859584808,0.0032816469902172685,5,,,,,,42
full_cycle0,10,random,-0.10823068767786026,0.0033808317966759205,5,,,,,,42
full_cycle0,10,shuffled,0.2550787031650543,0.0033497435797471553,5,,,,,,42
full_cycle0,10,perturb_0.25sigma,-0.09542904049158096,0.0024671036226209253,5,,,,,,42
full_cycle0,10,perturb_0.5sigma,-0.12264588475227356,0.0023769208637531847,5,,,,,,42
full_cycle0,10,perturb_1sigma,-0.15104669332504272,0.002554256934672594,5,,,,,,42
full_cycle0,10,perturb_2sigma,-0.20204150676727295,0.0020624920434784144,5,,,,,,42
full_cycle0,11,supervised,-0.1778045892715454,0.0010715954849729314,5,,,,,,42
full_cycle0,11,actor,-0.2079325020313263,0.0010511140717426315,5,,,,,,42
full_cycle0,11,zero,-0.18952998518943787,0.0018951852835016325,5,,,,,,42
full_cycle0,11,random,0.09297019243240356,0.002241347057861276,5,,,,,,42
full_cycle0,11,shuffled,0.13105162978172302,0.002165775338653475,5,,,,,,42
full_cycle0,11,perturb_0.25sigma,-0.15993818640708923,0.0009908086794894189,5,,,,,,42
full_cycle0,11,perturb_0.5sigma,-0.1609472930431366,0.0010572954633971676,5,,,,,,42
full_cycle0,11,perturb_1sigma,-0.0015232404693961143,0.0013073099835310131,5,,,,,,42
full_cycle0,11,perturb_2sigma,-0.1427614688873291,0.0016115849430207163,5,,,,,,42
full_cycle0,12,supervised,-0.20196788012981415,0.00047856099627097137,5,,,,,,42
full_cycle0,12,actor,-0.20921394228935242,0.00037154776509851217,5,,,,,,42
full_cycle0,12,zero,-0.19157403707504272,0.0012450387002900243,5,,,,,,42
full_cycle0,12,random,-0.19323761761188507,0.0009031530498759821,5,,,,,,42
full_cycle0,12,shuffled,0.04211573302745819,0.0016059955669334158,5,,,,,,42
full_cycle0,12,perturb_0.25sigma,-0.19636180996894836,0.0004230306949466467,5,,,,,,42
full_cycle0,12,perturb_0.5sigma,-0.20434173941612244,0.0004866666567977518,5,,,,,,42
full_cycle0,12,perturb_1sigma,-0.19588333368301392,0.0005244610147201456,5,,,,,,42
full_cycle0,12,perturb_2sigma,-0.1669876128435135,0.0008889747550711036,5,,,,,,42
full_cycle0,13,supervised,-0.2765749990940094,0.0004518736277532298,5,,,,,,42
full_cycle0,13,actor,-0.25687333941459656,0.0002981528959935531,5,,,,,,42
full_cycle0,13,zero,-0.1529402881860733,0.0010550855367910117,5,,,,,,42
full_cycle0,13,random,-0.0025190776214003563,0.0013820828462485224,5,,,,,,42
full_cycle0,13,shuffled,-0.017786726355552673,0.0014486598374787718,5,,,,,,42
full_cycle0,13,perturb_0.25sigma,-0.2777661681175232,0.0004548490032902919,5,,,,,,42
full_cycle0,13,perturb_0.5sigma,-0.2780264616012573,0.0003683460672618821,5,,,,,,42
full_cycle0,13,perturb_1sigma,-0.28290855884552,0.00037572842848021537,5,,,,,,42
full_cycle0,13,perturb_2sigma,-0.25417110323905945,0.0005806840199511498,5,,,,,,42
full_cycle0,14,supervised,-0.33030906319618225,0.0005451863398775458,5,,,,,,42
full_cycle0,14,actor,-0.2819276750087738,0.0003372623468749225,5,,,,,,42
full_cycle0,14,zero,-0.1503058820962906,0.00086799735436216,5,,,,,,42
full_cycle0,14,random,-0.07016853988170624,0.001135572325438261,5,,,,,,42
full_cycle0,14,shuffled,-0.10967595130205154,0.00123054429423064,5,,,,,,42
full_cycle0,14,perturb_0.25sigma,-0.3368813097476959,0.0004956211196258664,5,,,,,,42
full_cycle0,14,perturb_0.5sigma,-0.3279629945755005,0.0006744484417140484,5,,,,,,42
full_cycle0,14,perturb_1sigma,-0.31065720319747925,0.00032915783231146634,5,,,,,,42
full_cycle0,14,perturb_2sigma,-0.2400297224521637,0.0005871279863640666,5,,,,,,42
full_cycle0,15,supervised,-0.11010826379060745,0.0028572400369739626,5,,,,,,42
full_cycle0,15,actor,-0.19187933206558228,0.0032454539541504346,5,,,,,,42
full_cycle0,15,zero,-0.11675876379013062,0.0041447668481851,5,,,,,,42
full_cycle0,15,random,0.15232795476913452,0.003629597500548698,5,,,,,,42
full_cycle0,15,shuffled,0.34934455156326294,0.004386138985864818,5,,,,,,42
full_cycle0,15,perturb_0.25sigma,-0.05837272107601166,0.0030330703666550107,5,,,,,,42
full_cycle0,15,perturb_0.5sigma,-0.15440891683101654,0.002757166337687522,5,,,,,,42
full_cycle0,15,perturb_1sigma,-0.02452164888381958,0.0030150534730637446,5,,,,,,42
full_cycle0,15,perturb_2sigma,-0.006643026135861874,0.0033774420371628366,5,,,,,,42
full_cycle0,16,supervised,-0.15709123015403748,0.0009051758679561317,5,,,,,,42
full_cycle0,16,actor,-0.23567676544189453,0.0011242988402955234,5,,,,,,42
full_cycle0,16,zero,-0.19256600737571716,0.002038424403508543,5,,,,,,42
full_cycle0,16,random,-0.21609708666801453,0.0023929691669763997,5,,,,,,42
full_cycle0,16,shuffled,0.2449312061071396,0.0026984353607986122,5,,,,,,42
full_cycle0,16,perturb_0.25sigma,-0.1879763901233673,0.0008233823900809512,5,,,,,,42
full_cycle0,16,perturb_0.5sigma,-0.12409134209156036,0.0009815514131332748,5,,,,,,42
full_cycle0,16,perturb_1sigma,-0.18839678168296814,0.0008876486317603849,5,,,,,,42
full_cycle0,16,perturb_2sigma,-0.16462670266628265,0.0008898993728507776,5,,,,,,42
full_cycle0,17,supervised,-0.20387905836105347,9.063955076271668e-06,5,,,,,,42
full_cycle0,17,actor,-0.22340980172157288,8.199597868951969e-05,5,,,,,,42
full_cycle0,17,zero,-0.19921687245368958,0.000999109193799086,5,,,,,,42
full_cycle0,17,random,-0.18958058953285217,0.00020281413162592798,5,,,,,,42
full_cycle0,17,shuffled,0.18493182957172394,0.0018961834721267223,5,,,,,,42
full_cycle0,17,perturb_0.25sigma,-0.20970651507377625,-1.634092041058466e-05,5,,,,,,42
full_cycle0,17,perturb_0.5sigma,-0.20381692051887512,-4.000306307716528e-05,5,,,,,,42
full_cycle0,17,perturb_1sigma,-0.21224740147590637,0.0004391741385916248,5,,,,,,42
full_cycle0,17,perturb_2sigma,-0.23290464282035828,-6.888176721986383e-05,5,,,,,,42
full_cycle0,18,supervised,-0.2869054079055786,-0.0001013182190945372,5,,,,,,42
full_cycle0,18,actor,-0.25207605957984924,-0.00015259606152540073,5,,,,,,42
full_cycle0,18,zero,-0.15942423045635223,0.0007029207627056167,5,,,,,,42
full_cycle0,18,random,-0.2444363534450531,-0.0002455964277032763,5,,,,,,42
full_cycle0,18,shuffled,0.0869874507188797,0.0017031649404088967,5,,,,,,42
full_cycle0,18,perturb_0.25sigma,-0.29043254256248474,-7.885933155193925e-05,5,,,,,,42
full_cycle0,18,perturb_0.5sigma,-0.29148069024086,-3.525099600665271e-05,5,,,,,,42
full_cycle0,18,perturb_1sigma,-0.2839634120464325,5.285517545416951e-05,5,,,,,,42
full_cycle0,18,perturb_2sigma,-0.1519061177968979,0.00041610648622736335,5,,,,,,42
full_cycle0,19,supervised,-0.3369041085243225,0.00018697051564231515,5,,,,,,42
full_cycle0,19,actor,-0.26769736409187317,1.259027067135321e-05,5,,,,,,42
full_cycle0,19,zero,-0.15612360835075378,0.0007304313476197422,5,,,,,,42
full_cycle0,19,random,-0.2578563094139099,0.00024513949756510556,5,,,,,,42
full_cycle0,19,shuffled,-0.06812678277492523,0.0017459746450185776,5,,,,,,42
full_cycle0,19,perturb_0.25sigma,-0.36331140995025635,0.00027802205295301974,5,,,,,,42
full_cycle0,19,perturb_0.5sigma,-0.3583044707775116,0.00025966326938942075,5,,,,,,42
full_cycle0,19,perturb_1sigma,-0.31375566124916077,6.289140583248809e-05,5,,,,,,42
full_cycle0,19,perturb_2sigma,-0.3446747362613678,0.000360958423698321,5,,,,,,42
full_cycle0,20,supervised,0.1395588517189026,0.023978129494935274,5,,,,,,42
full_cycle0,20,actor,-0.10315649211406708,0.023523388197645545,5,,,,,,42
full_cycle0,20,zero,-0.12434576451778412,0.024624954676255584,5,,,,,,42
full_cycle0,20,random,-0.09789237380027771,0.02754335757344961,5,,,,,,42
full_cycle0,20,shuffled,-0.041670382022857666,0.025421777740120888,5,,,,,,42
full_cycle0,20,perturb_0.25sigma,0.14343972504138947,0.025678590405732393,5,,,,,,42
full_cycle0,20,perturb_0.5sigma,0.16162267327308655,0.023410822032019496,5,,,,,,42
full_cycle0,20,perturb_1sigma,0.06073249876499176,0.024430499179288745,5,,,,,,42
full_cycle0,20,perturb_2sigma,0.15815243124961853,0.03035135054960847,5,,,,,,42
full_cycle0,21,supervised,-0.14910657703876495,0.019967088475823402,5,,,,,,42
full_cycle0,21,actor,-0.31132012605667114,0.019567442359402776,5,,,,,,42
full_cycle0,21,zero,-0.21229931712150574,0.020192617550492287,5,,,,,,42
full_cycle0,21,random,-0.18116605281829834,0.0183905519079417,5,,,,,,42
full_cycle0,21,shuffled,-0.2130488157272339,0.020449829287827015,5,,,,,,42
full_cycle0,21,perturb_0.25sigma,-0.16915440559387207,0.020328442100435495,5,,,,,,42
full_cycle0,21,perturb_0.5sigma,-0.1716993749141693,0.01971892174333334,5,,,,,,42
full_cycle0,21,perturb_1sigma,0.17487311363220215,0.0255544469691813,5,,,,,,42
full_cycle0,21,perturb_2sigma,0.059843018651008606,0.02284803381189704,5,,,,,,42
full_cycle0,22,supervised,-0.21904624998569489,0.015956012066453695,5,,,,,,42
full_cycle0,22,actor,-0.24047917127609253,0.01558944908902049,5,,,,,,42
full_cycle0,22,zero,-0.209509938955307,0.01587226241827011,5,,,,,,42
