Case,Seed,Method,TrajectoryRelativeL2,FinalFrameRelativeL2,LocalCalls
985,42,UniformMacro,0.14377039670944214,0.1581779420375824,76
827,42,UniformMacro,0.07623936235904694,0.09753817319869995,76
866,42,UniformMacro,0.04965926334261894,0.08819860219955444,76
820,42,UniformMacro,0.05338941141963005,0.08198858052492142,76
836,42,UniformMacro,0.057040803134441376,0.08062494546175003,76
853,42,UniformMacro,0.05347137898206711,0.08180567622184753,76
897,42,UniformMacro,0.06093777343630791,0.08355012536048889,76
800,42,UniformMacro,0.0447206124663353,0.09999497979879379,76
824,42,UniformMacro,0.06682858616113663,0.0730358362197876,76
913,42,UniformMacro,0.07343872636556625,0.09293106198310852,76
978,42,UniformMacro,0.11336599290370941,0.16256120800971985,76
849,42,UniformMacro,0.06042773649096489,0.07888180762529373,76
813,42,UniformMacro,0.06228448450565338,0.07874520868062973,76
962,42,UniformMacro,0.10586506873369217,0.1619332730770111,76
879,42,UniformMacro,0.04751620069146156,0.06962614506483078,76
823,42,UniformMacro,0.09270268678665161,0.15085485577583313,76
968,42,UniformMacro,0.08675689995288849,0.13299083709716797,76
997,42,UniformMacro,0.13931357860565186,0.16149260103702545,76
892,42,UniformMacro,0.4378473162651062,2.024346351623535,76
840,42,UniformMacro,0.07662485539913177,0.1067751795053482,76
826,42,UniformMacro,0.045414578169584274,0.17552132904529572,76
895,42,UniformMacro,0.5564531683921814,2.8527915477752686,76
915,42,UniformMacro,0.04686136543750763,0.07415521889925003,76
903,42,UniformMacro,0.044695451855659485,0.13528668880462646,76
991,42,UniformMacro,0.05645449459552765,0.08365414291620255,76
804,42,UniformMacro,0.04613954573869705,0.20539377629756927,76
970,42,UniformMacro,0.09245209395885468,0.15052489936351776,76
803,42,GradientMacro,0.1140909418463707,0.17346103489398956,76
835,42,GradientMacro,0.045499276369810104,0.049854204058647156,76
871,42,GradientMacro,0.045772749930620193,0.057199399918317795,76
979,42,GradientMacro,0.09078259766101837,0.14839164912700653,76
980,42,GradientMacro,0.0916963741183281,0.15061508119106293,76
834,42,GradientMacro,0.044996507465839386,0.10852324217557907,76
829,42,GradientMacro,0.10098221153020859,0.16682817041873932,76
981,42,GradientMacro,0.04690747708082199,0.060320157557725906,76
808,42,GradientMacro,0.06674540787935257,0.058217909187078476,76
965,42,GradientMacro,0.048882752656936646,0.06176530942320824,76
934,42,GradientMacro,0.06919952481985092,0.06152884662151337,76
971,42,GradientMacro,0.07249732315540314,0.07177899777889252,76
861,42,GradientMacro,0.45164617896080017,3.5667059421539307,76
977,42,GradientMacro,0.07544440776109695,0.08838898688554764,76
990,42,GradientMacro,0.059855762869119644,0.058119870722293854,76
828,42,GradientMacro,0.04567001760005951,0.16413089632987976,76
858,42,GradientMacro,0.12395616620779037,0.174904003739357,76
938,42,GradientMacro,0.6466109156608582,2.2573435306549072,76
976,42,GradientMacro,0.045008063316345215,0.11322516202926636,76
955,42,GradientMacro,0.04504974186420441,0.11923239380121231,76
872,42,GradientMacro,0.1012888103723526,0.16707004606723785,76
867,42,GradientMacro,0.07451328635215759,0.08245968073606491,76
841,42,GradientMacro,0.04501406103372574,0.08839329332113266,76
830,42,GradientMacro,0.04531373456120491,0.054833389818668365,76
946,42,GradientMacro,0.42105740308761597,2.41713547706604,76
952,42,GradientMacro,0.04543382301926613,0.1512770801782608,76
923,42,GradientMacro,0.045490533113479614,0.05128785967826843,76
925,42,GradientMacro,0.04622713103890419,0.19319406151771545,76
953,42,GradientMacro,0.045302145183086395,0.14293164014816284,76
846,42,GradientMacro,0.14385606348514557,0.1641990691423416,76
930,42,GradientMacro,0.06765995174646378,0.0590616799890995,76
863,42,GradientMacro,0.04557522386312485,0.045878294855356216,76
899,42,GradientMacro,0.06245715171098709,0.05804292857646942,76
821,42,GradientMacro,0.06662705540657043,0.05811896175146103,76
910,42,GradientMacro,0.11960503458976746,0.1752471625804901,76
921,42,GradientMacro,0.1435583382844925,0.1739484965801239,76
909,42,GradientMacro,0.13656198978424072,0.1733127236366272,76
843,42,GradientMacro,0.08742795884609222,0.13658973574638367,76
902,42,GradientMacro,0.061925921589136124,0.057647962123155594,76
957,42,GradientMacro,0.0456165187060833,0.04301604628562927,76
852,42,GradientMacro,0.06721584498882294,0.057833317667245865,76
856,42,GradientMacro,0.1355423480272293,0.16783255338668823,76
906,42,GradientMacro,0.10285855829715729,0.16808225214481354,76
869,42,GradientMacro,0.08705469220876694,0.13523289561271667,76
839,42,GradientMacro,0.056096676737070084,0.05920296162366867,76
908,42,GradientMacro,0.09791164100170135,0.16182675957679749,76
832,42,GradientMacro,0.04726697877049446,0.2324211150407791,76
907,42,GradientMacro,0.05524696782231331,0.059480633586645126,76
920,42,GradientMacro,0.6570981740951538,1.446020245552063,76
837,42,GradientMacro,0.0687057301402092,0.06067561358213425,76
864,42,GradientMacro,0.1440272033214569,0.16516618430614471,76
875,42,GradientMacro,0.04987345635890961,0.06207192689180374,76
935,42,GradientMacro,0.3219720125198364,0.1488124579191208,76
967,42,GradientMacro,0.06371603161096573,0.0572379045188427,76
900,42,GradientMacro,0.24804289638996124,0.15323901176452637,76
891,42,GradientMacro,0.04567868262529373,0.0567467026412487,76
927,42,GradientMacro,0.04688086733222008,0.06079862639307976,76
956,42,GradientMacro,0.3408694267272949,0.18408526480197906,76
964,42,GradientMacro,0.08057501167058945,0.11082151532173157,76
806,42,GradientMacro,0.04646533727645874,0.20267966389656067,76
983,42,GradientMacro,0.12800297141075134,0.17456261813640594,76
888,42,GradientMacro,0.4046729803085327,0.1561308205127716,76
845,42,GradientMacro,0.1061544418334961,0.1695956587791443,76
929,42,GradientMacro,0.08641712367534637,0.133872389793396,76
865,42,GradientMacro,0.05263161659240723,0.06120399758219719,76
939,42,GradientMacro,0.07859667390584946,0.10167673230171204,76
995,42,GradientMacro,0.046714503318071365,0.06026154384016991,76
