Cycle,States,MeanFeasibleActions,ReturnMean,ReturnStd,PositiveAdvantageRate,MeanBestAdvantage,PolicyChangeRate,OldValError,NewValError,Accepted
1,408,3.3970588235294117,0.017175396159235766,0.03142527097312634,0.6200980392156863,0.017175396159235766,0.6200980392156863,0.7527967035770416,0.7390522658824921,True
2,408,3.394607843137255,0.015460068453132608,0.028825180737664984,0.5980392156862745,0.015460068453132608,0.5980392156862745,0.7390522658824921,0.7350056558847428,True
3,408,3.3357843137254903,0.014820136216713586,0.029413782468618945,0.5808823529411765,0.014820136216713586,0.5808823529411765,0.7350056558847428,0.7350056558847428,False
